TARGET,AMT_INCOME_TOTAL,AMT_CREDIT
0,180000,312768
0,90000,450000
0,180000,691020
0,157500,545040
0,67567.5,490495.5
0,76500,1363500
0,180000,382500
0,202500,417024
0,81000,225000
0,157500,550980
0,141457.5,420912
0,270000,495000
0,180000,450000
0,135000,900000
0,135000,900000
0,171000,1024740
0,256500,1009566
0,31500,187704
0,157500,776803.5
0,90000,334152
0,144000,500211
0,211500,1077061.5
0,180000,135000
0,112500,323388
0,184500,135000
0,45000,254700
0,85500,629320.5
0,270000,1800000
0,67500,538704
0,135000,1506816
0,58500,101880
0,180000,684657
0,180000,675000
0,202500,1186146
0,148500,1125000
0,103500,152820
0,31500,540000
0,180000,284400
0,315000,675000
0,81000,552555
0,45000,161730
0,135000,182448
0,315000,640080
0,157500,675000
0,135000,447768
0,135000,1305000
1,72000,675000
0,189000,256500
0,85500,454500
0,162000,270000
0,148500,495000
0,157500,450000
0,90000,135000
0,67500,888840
0,103500,450000
0,90000,170640
0,90000,688500
0,225000,1762110
0,135000,450000
0,225000,1349721
0,112500,567000
0,81000,343800
0,202500,526491
0,112500,202500
0,135000,1125000
0,54000,153504
0,135000,315000
0,112500,814041
0,157500,263686.5
0,243000,1129500
1,112500,450000
0,189000,1037128.5
0,139500,381528
0,67500,213588
1,225000,450000
0,76500,549882
0,135000,545040
0,135000,308133
0,157500,263686.5
0,157500,630000
1,112500,405000
0,315000,900000
0,202500,1102171.5
0,112500,675000
0,135000,306000
0,292500,1686591
0,90000,239850
0,112500,545040
0,360000,868797
0,202500,883957.5
1,112500,450000
1,135000,314100
0,157500,238500
0,90000,1078200
0,135000,472500
0,135000,180000
0,99000,202500
0,90000,534204
0,225000,771493.5
0,247500,675000
0,112500,175500
0,157500,454500
0,135000,679500
0,225000,1611072
1,157500,180000
0,119250,518562
0,180000,1493086.5
0,225000,247500
0,99000,339241.5
0,135000,253737
0,315000,585000
0,157500,514777.5
0,112500,942300
0,162000,675000
1,56250,425133
0,180000,728460
0,162000,180000
0,180000,45000
0,540000,805536
0,135000,254700
0,90000,225000
0,90000,454500
0,292500,755190
0,225000,609187.5
0,90000,495000
0,90000,687600
1,135000,247500
0,157500,454500
0,135000,182016
0,117000,148365
0,135000,450000
0,292500,558000
0,94500,1258650
0,54000,450000
0,202500,263686.5
0,90000,113746.5
0,247500,728460
0,225000,405000
1,225000,369720
0,112500,337500
0,180000,755190
0,270000,299772
0,202500,269550
0,36000,327024
0,103500,50940
0,157500,517788
0,252000,601470
0,101250,312768
0,90000,284400
0,220500,675000
0,157500,328405.5
0,180000,814041
0,220500,1078200
1,288000,452385
0,225000,900000
1,135000,525735
0,90000,99576
0,184500,1686591
0,135000,225000
0,315000,1002870
0,315000,472500
0,112500,314100
0,540000,1971072
1,180000,848070
0,315000,886176
0,202500,696528
0,67500,180000
0,135000,376920
0,135000,755190
1,225000,835605
0,315000,573943.5
0,135000,284400
0,135000,225000
1,112500,180000
0,270000,1254739.5
1,67500,450000
0,193500,337500
0,360000,544491
0,112500,454500
0,45000,180000
0,315000,900000
0,135000,486265.5
0,90000,1006920
0,157500,1024740
0,342000,1800000
0,360000,604152
0,180000,733176
0,450000,810000
0,360000,253737
0,157500,549882
0,225000,301464
0,270000,521280
0,121500,497520
0,94500,755190
0,148500,1260000
0,90000,180000
1,112500,398016
0,54000,85320
0,292500,314055
1,90000,640080
1,171000,543037.5
0,270000,526491
1,45450,161730
1,135000,495891
0,157500,854352
0,135000,545040
0,135000,180000
0,126000,679500
0,112500,538704
0,144000,679500
0,81000,675000
0,337500,781920
0,202500,835380
0,202500,180000
0,105610.5,229230
0,144000,675000
0,112500,472500
0,112500,254700
0,270000,715095
1,67500,180000
0,180000,161730
0,112500,180000
0,135000,900000
0,144000,148365
1,135000,467257.5
0,135000,834048
0,180000,877500
0,81000,342000
0,202500,1327500
0,202500,360000
0,135000,526491
0,117000,203760
0,427500,481495.5
0,180000,1264500
0,270000,970380
0,180000,702000
0,225000,422892
0,135000,589500
0,148500,545040
0,157500,157500
0,90000,247500
0,112500,450000
0,157500,808650
0,157500,755190
0,112500,486459
1,225000,497520
0,103500,592560
0,216000,728460
0,126000,384048
0,92250,269550
0,126000,528633
0,166500,652500
0,351000,801000
0,81000,225000
0,121500,180000
0,157500,339241.5
1,99000,675000
0,180000,130320
0,202500,1098000
0,360000,1288350
0,216000,1350000
0,135000,517788
0,225000,1724220
0,450000,651960
1,90000,384048
0,450000,497520
0,135000,405000
0,135000,271066.5
0,405000,679896
0,90000,562491
0,207000,679500
0,130500,781920
0,90000,337923
0,147600,508500
1,135000,472500
0,270000,1236816
0,99000,454500
0,72000,139230
0,450000,1002870
0,166500,1288350
0,450000,1312110
0,315000,454500
0,157500,900000
0,76500,508495.5
0,90000,540000
0,135000,1078200
0,67500,180000
0,66087,135000
0,90000,180000
0,112500,393543
0,157500,835380
0,270000,1546020
0,450000,497520
1,58500,215640
0,315000,1550853
0,103500,454500
0,270000,484861.5
0,202500,497520
0,112500,518562
0,94500,254700
0,121500,855882
0,157500,900000
0,135000,1042560
0,171900,1078200
0,180000,254700
0,225000,728460
0,135000,711072
0,202500,137538
0,81000,275040
0,450000,337761
0,310500,1046700
0,67500,157500
0,202500,835380
0,360000,497520
0,315000,985603.5
0,270000,1938321
0,90000,691020
0,135000,436032
0,315000,1800000
0,198000,700830
0,99000,180000
0,112500,318411
0,90000,545040
0,67500,225000
0,157500,101880
0,135000,1056447
0,225000,360000
0,247500,420718.5
0,292500,592560
0,99000,474363
0,157500,276813
0,405000,835380
0,135000,225000
0,301500,1288350
0,112500,576072
0,157500,675000
0,144000,328405.5
0,108000,481495.5
0,166500,675000
0,315000,552555
0,81000,225000
0,360000,270000
0,112500,270000
0,270000,675000
0,180000,454500
0,360000,1288350
0,144000,497520
0,283500,459000
0,279000,1293502.5
0,162000,485640
0,202500,1125000
1,216000,765000
0,112500,327024
0,112500,207306
0,315000,728460
0,247500,254700
0,67500,348264
0,90000,1002456
0,270000,1016496
0,202500,239850
0,360000,808650
0,157500,269550
0,202500,312768
0,247500,672187.5
1,292500,540000
0,225000,1129500
0,270000,824823
0,157500,539590.5
0,202500,573628.5
0,157500,450000
1,112500,675000
0,141750,673875
0,157500,402214.5
0,189000,450000
0,157500,545040
0,112500,679500
0,247500,728460
0,441000,900000
0,45000,314100
0,112500,315000
0,247500,921861
0,112500,396171
0,157500,378117
0,90000,157500
0,157500,284400
0,225000,584766
0,157500,1288350
0,81000,283419
0,67500,135000
0,67500,508495.5
0,675000,1223010
0,256500,922500
0,450000,540000
0,810000,1800000
0,90000,265851
0,180000,808650
0,121500,269550
0,94500,508495.5
0,270000,701730
0,157500,723996
0,94500,990000
0,180000,562491
0,54000,143910
0,225000,640080
0,328500,688500
0,112500,180000
0,180000,450000
0,315000,1350000
1,135000,468000
0,135000,254700
0,112500,308133
0,67500,229500
0,135000,291384
0,202500,855000
0,130500,653328
0,54000,770328
1,180000,774000
0,157500,288873
1,157500,312768
0,135000,900000
0,135000,808650
0,270000,755190
0,135000,153576
0,135000,728460
0,360000,781920
0,157500,288562.5
0,90000,592560
0,90000,135000
0,157500,900000
0,90000,360000
0,225000,2695500
0,247500,545040
0,270000,517927.5
0,94500,260568
0,157500,549882
0,135000,375322.5
0,90000,490495.5
0,157500,653328
0,180000,970380
0,126000,225000
0,90000,202500
0,112500,900000
1,117000,254700
0,288000,592560
0,157500,1293502.5
0,112500,227520
0,90000,776304
1,121500,1042560
0,270000,426384
0,202500,900000
0,180000,848745
0,157500,188478
0,112500,170640
0,67500,254700
0,55800,388152
0,360000,302076
1,247500,1260702
0,315000,1288350
0,112500,312768
0,180000,1024290
1,225000,545040
0,202500,900000
0,157500,180000
0,112500,432661.5
0,180000,315000
0,112500,127350
0,162000,171900
0,225000,808650
0,180000,360000
0,193500,180000
0,157500,651600
1,90000,485640
0,157500,344803.5
0,247500,50940
0,180000,1724220
0,135000,291384
0,99000,254700
0,135000,270000
0,157500,431730
0,175500,49752
1,180000,225000
0,112500,355536
0,157500,592560
0,180000,508495.5
0,67500,199080
0,67500,585000
0,135000,270000
0,180000,545040
0,112500,755190
0,1350000,225000
0,540000,1066320
0,135000,337500
0,180000,1857735
0,90000,225000
0,202500,1575000
0,202500,1125000
1,153000,475159.5
0,157500,135000
0,292500,675000
0,180000,254700
0,180000,900000
0,157500,454500
0,135000,463500
0,270000,1575000
0,157500,180000
0,99000,312768
0,112500,203985
0,135000,781920
1,247500,439074
0,67500,101880
0,225000,459000
1,67500,202500
0,85500,180000
0,157500,1082214
0,54000,323172
0,112500,427450.5
0,135000,72000
0,50400,254700
0,225000,1138500
0,144000,781920
0,135000,254700
0,90000,622413
0,157500,450000
0,157500,301464
0,157500,254700
0,67500,202500
0,202500,312768
0,112500,254700
0,135000,1129500
0,310500,1984500
0,72000,509922
0,108000,376920
0,135000,518562
0,225000,722290.5
0,180000,728460
0,202500,480060
0,225000,500211
0,189000,675000
0,112500,790434
0,40500,95940
0,337500,2250000
1,202500,864000
0,202500,539100
0,112500,675000
0,270000,1701229.5
0,270000,485640
0,283500,2013840
0,225000,521280
0,135000,495000
0,252000,954000
0,328500,675000
0,270000,1800000
0,225000,512338.5
0,135000,459000
0,450000,1429704
0,157500,1546020
0,90000,157050
0,171000,495000
0,202500,269550
0,112500,127350
0,225000,900000
0,135000,124380
0,54000,101880
0,175500,225000
0,67500,765261
0,207000,485640
1,157500,373311
1,135000,270000
0,67500,225000
0,225000,573628.5
0,157500,942300
0,247500,720000
0,90000,202500
0,112500,942300
0,112500,945000
0,72000,239850
0,103500,704844
0,450000,983160
0,180000,360000
0,135000,225000
0,175500,808650
0,225000,1350000
0,157500,269550
0,180000,900000
0,99000,490536
0,202500,202500
0,202500,286704
0,157500,760225.5
0,180000,651600
0,166500,573408
0,126000,675000
0,225000,1236816
0,157500,1125000
0,225000,171000
0,135000,454500
0,211500,512064
0,405000,1295091
0,157500,495000
0,112500,781920
0,225000,728460
0,247500,1006920
0,157500,760225.5
0,67500,144486
0,157500,188685
0,83250,253377
0,112500,188460
0,135000,539100
0,135000,675000
0,112500,765261
0,67500,814041
0,90000,225000
0,270000,138204
0,157500,500211
0,135000,312768
1,225000,808650
0,76500,517788
0,144000,239850
0,202500,752116.5
0,112500,112500
1,112500,1078200
0,72864,450000
0,90000,630000
0,135000,319981.5
0,112500,225000
0,67500,62554.5
0,157500,1125000
0,112500,312768
0,139500,157050
0,135000,601470
0,81000,170640
0,135000,675000
0,90000,343377
1,450000,1006920
0,90000,132444
0,121500,723996
0,112500,492862.5
0,85500,225000
0,225000,188685
0,216000,521280
0,405000,2217456
0,112500,808650
0,270000,760225.5
0,135000,276277.5
0,180000,1012500
0,225000,1644255
0,126000,1072809
0,315000,225000
0,112500,545040
0,184500,592560
0,112500,261000
0,112500,127350
0,157500,270000
0,126000,592560
0,135000,508495.5
0,202500,1107981
0,56250,900000
1,135000,225000
0,135000,1006920
0,81000,242950.5
0,121500,166500
0,144000,639396
0,157500,450000
0,90000,45000
0,337500,1350000
0,157500,634482
0,202500,835380
0,135000,270000
0,93600,269550
0,675000,640080
0,101164.5,135000
0,60750,180000
0,67500,148365
0,135000,654498
0,135000,286704
0,225000,506889
0,382500,2085120
0,90000,765000
0,225000,225000
0,337500,500211
0,112500,712858.5
1,225000,276277.5
0,135000,450000
0,112500,497520
0,135000,745429.5
0,121500,455548.5
0,94500,298512
0,225000,1546020
0,324000,284256
0,90000,497520
0,171000,1058148
0,135000,1078200
0,117450,1078200
0,315000,1256400
0,135000,156339
0,81000,155938.5
0,225000,454500
0,315000,288873
0,112500,765000
0,117000,584766
0,45000,101880
0,112500,808650
1,135000,1288350
0,94500,545040
0,157500,1506816
0,112500,665892
0,112500,63000
0,90000,202500
0,180000,539100
0,157500,640080
0,180000,481176
0,202500,1035072
0,135000,755190
0,112500,225000
1,157500,417024
0,171000,1102828.5
0,139500,900000
0,189000,1381113
0,225000,675000
0,157500,846517.5
0,81000,225000
0,135000,180000
0,180000,381528
0,76500,157500
0,247500,1125000
0,270000,1350000
0,180000,835605
0,54000,66222
0,80761.5,742500
0,225000,310671
0,157500,225000
0,112500,508495.5
0,130500,112500
0,157500,113760
0,225000,450000
0,112500,474048
0,157500,450346.5
0,202500,1823242.5
0,157500,509400
0,157500,835380
0,225000,225000
0,225000,1546020
0,135000,450000
0,225000,983299.5
0,148500,202500
0,112500,545040
1,81000,202500
0,67500,291384
0,675000,983299.5
0,180000,900000
1,157500,592560
0,360000,412942.5
0,180000,500427
0,157500,533668.5
0,157500,1350000
0,112500,117162
1,225000,1032133.5
1,157500,254700
0,112500,450000
0,180000,497520
0,243000,810000
0,112500,1099350
0,67500,202500
0,103500,371245.5
0,90000,900000
0,157500,1350000
0,135000,604152
0,108000,941193
0,135000,147888
0,235107,254700
0,108000,95940
0,135000,1205896.5
0,166500,1125000
0,157500,1051245
0,202500,942300
0,135000,142632
0,135000,762979.5
0,261000,508495.5
0,360000,900000
0,54000,188460
1,157500,906615
0,121500,526500
0,112500,990000
0,382500,1579500
0,225000,298512
0,450000,1528200
0,101250,755190
0,189000,1687500
0,202500,247500
0,103500,396171
0,90000,135000
1,99000,1172470.5
0,45000,98910
0,180000,517500
0,270000,1129500
1,112500,180000
0,103500,180000
0,225000,835380
0,112500,270000
1,315000,314100
0,360000,450000
0,103500,652311
0,112500,533668.5
0,67500,797557.5
0,292500,1125000
0,225000,810000
0,90000,501390
0,67500,177768
0,315000,630000
0,67500,517500
0,153000,1288350
1,173250,664569
0,117000,355536
0,180000,1323000
0,225000,630000
0,157500,345645
0,139500,808650
0,540000,180000
1,135000,640080
0,117900,360000
0,180000,585000
0,58500,101880
0,180000,472500
0,270000,427500
1,202500,526491
0,67500,385164
0,76500,360000
0,202500,787131
0,292500,1162170
0,180000,927252
0,112500,112068
0,157500,659610
0,103500,135000
0,495000,1492560
0,202500,1921797
0,157500,1027327.5
1,675000,1928304
0,112500,180000
1,135000,225000
0,90000,270000
0,112500,254700
0,135000,521280
0,180000,225000
0,157500,1006920
0,112500,406597.5
0,180000,1107000
0,112500,199008
0,126000,894766.5
0,220500,1666746
0,157500,366588
0,270000,315000
0,157500,988875
0,112500,199080
0,90000,66222
0,112500,521280
0,135000,171000
0,112500,1125000
0,202500,98910
0,90000,216000
0,112500,752742
0,67500,180000
1,162000,601470
0,135000,755190
0,135000,254700
0,171000,202500
0,202500,1242531
0,112500,675000
0,135000,450000
0,180000,293535
1,180000,346500
0,135000,270000
0,157500,593010
0,180000,1125000
0,202500,1110492
0,54000,45000
0,126000,54729
1,90000,640080
0,112500,436032
0,126000,980005.5
0,135000,417024
0,112500,225000
0,99000,1011955.5
1,180000,270000
0,112500,180000
0,157500,269982
0,337500,1850287.5
0,112500,183384
0,315000,1800000
0,108000,584766
0,135000,848745
0,90000,531706.5
0,540000,450000
0,436500,360000
0,270000,358344
0,90000,258709.5
0,67500,157500
0,157500,279000
0,135000,180000
0,85500,840996
0,54000,215640
0,337500,1192500
0,135000,723996
0,135000,180000
0,135000,143910
0,135000,765000
0,234000,450000
1,270000,473760
0,675000,1169550
0,157500,1237032
0,157500,1035000
0,135000,942300
0,180000,427500
0,135000,543204
0,180000,71316
0,117000,163008
0,85500,436032
0,256500,270000
0,157500,204858
0,94500,305221.5
0,112500,630000
0,81000,254700
0,180000,1125000
0,225000,781920
0,135000,780363
0,225000,148140
0,270000,1288350
0,495000,1350000
0,315000,583834.5
0,270000,481855.5
0,247500,598486.5
0,135000,381528
0,180000,203760
0,67500,315000
0,72000,284400
0,157500,545040
0,445500,1152000
0,72000,252531
0,112500,585000
0,90000,225000
0,112500,270000
0,135000,360000
0,238500,895500
0,193500,1089000
0,405000,1724688
0,180000,891072
1,247500,945000
0,292500,1436850
0,225000,1078200
0,112500,315000
0,117000,257391
0,135000,398016
0,225000,1113133.5
0,157500,648000
0,180000,630000
0,112500,1211049
0,90000,202500
0,157500,854352
1,157500,450000
0,157500,490005
0,189000,364896
0,180000,270000
0,135000,414792
0,225000,2250000
0,135000,122256
0,225000,1546020
0,54000,180000
0,180000,263686.5
0,144000,573408
0,112500,95940
0,189000,755190
0,94500,180000
0,112500,254700
0,90000,315000
0,130500,1125000
1,85500,158148
0,382500,860377.5
0,225000,888840
0,225000,251091
0,405000,1227901.5
0,247500,315000
0,337500,1318896
0,202500,225000
0,432000,968377.5
0,184500,384048
0,225000,1462500
0,126000,152820
0,67500,358443
0,94500,675000
1,225000,835605
0,180000,479353.5
0,225000,758002.5
1,135000,284400
0,270000,898735.5
0,112500,675000
0,180000,684652.5
0,90000,270000
0,225000,848745
0,157500,474048
0,135000,691020
0,135000,254700
1,270000,225000
0,112500,254700
0,270000,1575000
0,90000,225000
0,132826.5,225000
0,180000,988191
0,202500,1078200
0,157500,472500
0,135000,180000
0,157500,284400
0,157500,450000
0,225000,945000
0,115200,450000
0,126000,526491
0,103500,625536
1,81000,640080
0,81000,284400
0,67500,364896
0,135000,72000
0,247500,1125000
1,180000,657886.5
1,81000,808650
0,225000,941580
0,225000,1227901.5
0,292500,755190
0,112500,536917.5
0,112500,180000
0,90000,270000
0,157500,1288350
0,270000,254700
0,72000,364896
0,157500,1056447
0,108000,270000
0,112500,135000
1,270000,278613
1,225000,534204
0,157500,824823
0,121500,135000
0,180000,180000
0,67500,333337.5
0,202500,781920
0,112500,215640
1,202500,1003500
0,135000,364032
0,67500,247275
0,180000,967500
0,225000,450000
0,81000,508495.5
0,112500,180000
1,81000,274500
0,472500,1381113
0,180000,360000
0,225000,1752039
0,112500,675000
0,135000,441481.5
0,90000,454500
0,202500,450000
0,157500,269982
0,202500,1006920
0,382500,981747
0,157500,86598
0,135000,568800
0,45000,247500
0,99000,755190
1,360000,900000
0,450000,728460
0,67500,145557
0,135000,270000
0,270000,1971072
1,180000,787131
0,306000,1023588
0,90000,254700
0,67500,219042
0,306000,765000
0,157500,450000
0,157500,225000
0,112500,810000
0,180000,605439
0,157500,545040
0,135000,450000
0,112500,199152
0,117000,539100
0,112500,538389
0,180000,495000
0,112500,1288350
1,81000,533304
0,90000,1506816
0,180000,454500
0,130500,431280
0,121500,305955
0,180000,180000
0,337500,198085.5
0,261000,545040
0,202500,484789.5
0,58500,170640
0,180000,283419
0,130500,351792
0,94500,178290
0,90000,203760
0,112500,1078200
0,135000,900000
0,126000,553806
0,81000,1078200
0,135000,654498
0,135000,495000
0,450000,1764000
0,180000,610335
0,72000,292500
0,180000,445333.5
1,202500,1183963.5
0,202500,302206.5
0,67500,292500
0,180000,1575000
0,180000,302206.5
0,225000,808650
0,225000,521280
0,90000,808650
0,180000,314100
0,85500,1288350
